date,date_id,wind,desc,temp,baro,hum,year,month,day,day_date,start_hour,end_hour
"Friday, October 9, 2015, 6:00 am — 12:00 pm",1444370400000.0,1.864,Passing clouds.,60.8,30.21,89,2015,10,Friday,9,06:00,12:00
"Friday, October 9, 2015, 12:00 pm — 6:00 pm",1444392000000.0,4.35,Scattered clouds.,64.4,30.18,54,2015,10,Friday,9,12:00,18:00
"Friday, October 9, 2015, 6:00 pm — 12:00 am",1444413600000.0,4.35,Clear.,55.4,30.18,85,2015,10,Friday,9,18:00,00:00
"Saturday, October 10, 2015, 12:00 am — 6:00 am",1444435200000.0,2.486,Clear.,46.4,30.17,98,2015,10,Saturday,10,00:00,06:00
"Saturday, October 10, 2015, 6:00 am — 12:00 pm",1444456800000.0,6.836,Partly sunny.,57.2,30.14,88,2015,10,Saturday,10,06:00,12:00
"Saturday, October 10, 2015, 12:00 pm — 6:00 pm",1444478400000.0,10.564,Partly sunny.,60.8,30.08,68,2015,10,Saturday,10,12:00,18:00
"Saturday, October 10, 2015, 6:00 pm — 12:00 am",1444500000000.0,9.321,Overcast.,57.2,30.06,83,2015,10,Saturday,10,18:00,00:00
"Sunday, October 11, 2015, 12:00 am — 6:00 am",1444521600000.0,6.214,Passing clouds.,53.6,30.04,89,2015,10,Sunday,11,00:00,06:00
"Sunday, October 11, 2015, 6:00 am — 12:00 pm",1444543200000.0,9.943,Passing clouds.,55.4,30.04,80,2015,10,Sunday,11,06:00,12:00
"Sunday, October 11, 2015, 12:00 pm — 6:00 pm",1444564800000.0,11.807,Partly sunny.,59.0,30.02,57,2015,10,Sunday,11,12:00,18:00
"Sunday, October 11, 2015, 6:00 pm — 12:00 am",1444586400000.0,6.836,Overcast.,53.6,30.05,71,2015,10,Sunday,11,18:00,00:00
"Monday, October 12, 2015, 12:00 am — 6:00 am",1444608000000.0,6.836,Overcast.,48.2,30.07,79,2015,10,Monday,12,00:00,06:00
"Monday, October 12, 2015, 6:00 am — 12:00 pm",1444629600000.0,7.457000000000002,Partly sunny.,53.6,30.1,76,2015,10,Monday,12,06:00,12:00
"Monday, October 12, 2015, 12:00 pm — 6:00 pm",1444651200000.0,9.943,Passing clouds.,57.2,30.1,56,2015,10,Monday,12,12:00,18:00
"Monday, October 12, 2015, 6:00 pm — 12:00 am",1444672800000.0,6.214,Passing clouds.,51.8,30.12,78,2015,10,Monday,12,18:00,00:00
"Tuesday, October 13, 2015, 12:00 am — 6:00 am",1444694400000.0,8.7,Passing clouds.,46.4,30.13,85,2015,10,Tuesday,13,00:00,06:00
"Tuesday, October 13, 2015, 6:00 am — 12:00 pm",1444716000000.0,10.564,Passing clouds.,51.8,30.19,78,2015,10,Tuesday,13,06:00,12:00
"Tuesday, October 13, 2015, 12:00 pm — 6:00 pm",1444737600000.0,11.807,Partly sunny.,55.4,30.22,58,2015,10,Tuesday,13,12:00,18:00
"Tuesday, October 13, 2015, 6:00 pm — 12:00 am",1444759200000.0,6.836,Clear.,51.8,30.27,75,2015,10,Tuesday,13,18:00,00:00
"Wednesday, October 14, 2015, 12:00 am — 6:00 am",1444780800000.0,6.214,Clear.,44.6,30.26,87,2015,10,Wednesday,14,00:00,06:00
"Wednesday, October 14, 2015, 6:00 am — 12:00 pm",1444802400000.0,11.185,Scattered clouds.,53.6,30.23,78,2015,10,Wednesday,14,06:00,12:00
"Wednesday, October 14, 2015, 12:00 pm — 6:00 pm",1444824000000.0,11.185,Broken clouds.,55.4,30.17,67,2015,10,Wednesday,14,12:00,18:00
"Wednesday, October 14, 2015, 6:00 pm — 12:00 am",1444845600000.0,9.943,Partly cloudy.,51.8,30.15,86,2015,10,Wednesday,14,18:00,00:00
"Thursday, October 15, 2015, 12:00 am — 6:00 am",1444867200000.0,8.078,Passing clouds.,50.0,30.13,88,2015,10,Thursday,15,00:00,06:00
"Thursday, October 15, 2015, 6:00 am — 12:00 pm",1444888800000.0,9.321,Scattered clouds.,55.4,30.14,78,2015,10,Thursday,15,06:00,12:00
"Thursday, October 15, 2015, 12:00 pm — 6:00 pm",1444910400000.0,9.321,Broken clouds.,53.6,30.15,68,2015,10,Thursday,15,12:00,18:00
"Thursday, October 15, 2015, 6:00 pm — 12:00 am",1444932000000.0,9.321,Partly cloudy.,51.8,30.17,85,2015,10,Thursday,15,18:00,00:00
"Friday, October 16, 2015, 12:00 am — 6:00 am",1444953600000.0,10.564,Passing clouds.,51.8,30.15,82,2015,10,Friday,16,00:00,06:00
"Friday, October 16, 2015, 6:00 am — 12:00 pm",1444975200000.0,13.671,Broken clouds.,55.4,30.15,81,2015,10,Friday,16,06:00,12:00
"Friday, October 16, 2015, 12:00 pm — 6:00 pm",1444996800000.0,14.293,Mostly cloudy.,55.4,30.15,71,2015,10,Friday,16,12:00,18:00
"Friday, October 16, 2015, 6:00 pm — 12:00 am",1445018400000.0,11.185,Passing clouds.,53.6,30.18,81,2015,10,Friday,16,18:00,00:00
"Saturday, October 17, 2015, 12:00 am — 6:00 am",1445040000000.0,8.7,Overcast.,51.8,30.15,83,2015,10,Saturday,17,00:00,06:00
"Saturday, October 17, 2015, 6:00 am — 12:00 pm",1445061600000.0,10.564,Partly sunny.,53.6,30.12,76,2015,10,Saturday,17,06:00,12:00
"Saturday, October 17, 2015, 12:00 pm — 6:00 pm",1445083200000.0,12.428,Broken clouds.,55.4,30.1,69,2015,10,Saturday,17,12:00,18:00
"Saturday, October 17, 2015, 6:00 pm — 12:00 am",1445104800000.0,9.321,Passing clouds.,53.6,30.09,82,2015,10,Saturday,17,18:00,00:00
"Sunday, October 18, 2015, 12:00 am — 6:00 am",1445126400000.0,6.214,Passing clouds.,51.8,30.09,93,2015,10,Sunday,18,00:00,06:00
"Sunday, October 18, 2015, 6:00 am — 12:00 pm",1445148000000.0,6.836,Broken clouds.,57.2,30.13,84,2015,10,Sunday,18,06:00,12:00
"Sunday, October 18, 2015, 12:00 pm — 6:00 pm",1445169600000.0,8.078,Broken clouds.,57.2,30.15,74,2015,10,Sunday,18,12:00,18:00
"Sunday, October 18, 2015, 6:00 pm — 12:00 am",1445191200000.0,8.078,Overcast.,55.4,30.18,83,2015,10,Sunday,18,18:00,00:00
"Monday, October 19, 2015, 12:00 am — 6:00 am",1445212800000.0,8.078,Overcast.,51.8,30.2,91,2015,10,Monday,19,00:00,06:00
"Monday, October 19, 2015, 6:00 am — 12:00 pm",1445234400000.0,6.836,Broken clouds.,55.4,30.25,89,2015,10,Monday,19,06:00,12:00
"Monday, October 19, 2015, 12:00 pm — 6:00 pm",1445256000000.0,6.836,Partly sunny.,57.2,30.26,77,2015,10,Monday,19,12:00,18:00
"Monday, October 19, 2015, 6:00 pm — 12:00 am",1445277600000.0,4.35,Passing clouds.,53.6,30.29,89,2015,10,Monday,19,18:00,00:00
"Tuesday, October 20, 2015, 12:00 am — 6:00 am",1445299200000.0,3.728,Passing clouds.,51.8,30.3,93,2015,10,Tuesday,20,00:00,06:00
"Tuesday, October 20, 2015, 6:00 am — 12:00 pm",1445320800000.0,4.35,Partly sunny.,55.4,30.33,89,2015,10,Tuesday,20,06:00,12:00
"Tuesday, October 20, 2015, 12:00 pm — 6:00 pm",1445342400000.0,6.836,Scattered clouds.,59.0,30.31,64,2015,10,Tuesday,20,12:00,18:00
"Tuesday, October 20, 2015, 6:00 pm — 12:00 am",1445364000000.0,1.243,Passing clouds.,51.8,30.28,90,2015,10,Tuesday,20,18:00,00:00
"Wednesday, October 21, 2015, 12:00 am — 6:00 am",1445385600000.0,4.35,Passing clouds.,50.0,30.19,94,2015,10,Wednesday,21,00:00,06:00
"Wednesday, October 21, 2015, 6:00 am — 12:00 pm",1445407200000.0,8.7,Light rain. Passing clouds.,51.8,30.07,97,2015,10,Wednesday,21,06:00,12:00
"Wednesday, October 21, 2015, 12:00 pm — 6:00 pm",1445428800000.0,6.836,Drizzle. Broken clouds.,57.2,29.98,94,2015,10,Wednesday,21,12:00,18:00
"Wednesday, October 21, 2015, 6:00 pm — 12:00 am",1445450400000.0,7.457000000000002,Passing clouds.,59.0,29.94,93,2015,10,Wednesday,21,18:00,00:00
"Thursday, October 22, 2015, 12:00 am — 6:00 am",1445472000000.0,11.807,Overcast.,57.2,29.92,84,2015,10,Thursday,22,00:00,06:00
"Thursday, October 22, 2015, 6:00 am — 12:00 pm",1445493600000.0,10.564,Partly sunny.,57.2,25.68,72,2015,10,Thursday,22,06:00,12:00
"Thursday, October 22, 2015, 12:00 pm — 6:00 pm",1445515200000.0,9.321,Partly sunny.,57.2,30.07,58,2015,10,Thursday,22,12:00,18:00
"Thursday, October 22, 2015, 6:00 pm — 12:00 am",1445536800000.0,3.728,Passing clouds.,53.6,30.16,74,2015,10,Thursday,22,18:00,00:00
"Friday, October 23, 2015, 12:00 am — 6:00 am",1445558400000.0,1.243,Overcast.,50.0,30.18,88,2015,10,Friday,23,00:00,06:00
"Friday, October 23, 2015, 6:00 am — 12:00 pm",1445580000000.0,3.728,Partly sunny.,55.4,30.18,77,2015,10,Friday,23,06:00,12:00
"Friday, October 23, 2015, 12:00 pm — 6:00 pm",1445601600000.0,7.457000000000002,Overcast.,55.4,30.11,64,2015,10,Friday,23,12:00,18:00
"Friday, October 23, 2015, 6:00 pm — 12:00 am",1445623200000.0,6.214,Overcast.,55.4,30.06,71,2015,10,Friday,23,18:00,00:00
"Saturday, October 24, 2015, 12:00 am — 6:00 am",1445644800000.0,6.214,Overcast.,53.6,29.98,78,2015,10,Saturday,24,00:00,06:00
"Saturday, October 24, 2015, 6:00 am — 12:00 pm",1445666400000.0,8.7,Overcast.,57.2,29.92,82,2015,10,Saturday,24,06:00,12:00
"Saturday, October 24, 2015, 12:00 pm — 6:00 pm",1445688000000.0,6.214,Drizzle. Cloudy.,57.2,29.9,84,2015,10,Saturday,24,12:00,18:00
"Saturday, October 24, 2015, 6:00 pm — 12:00 am",1445709600000.0,6.836,Clear.,50.0,30.08,94,2015,10,Saturday,24,18:00,00:00
"Sunday, October 25, 2015, 12:00 am — 6:00 am",1445731200000.0,1.864,Clear.,42.8,30.23,96,2015,10,Sunday,25,00:00,06:00
"Sunday, October 25, 2015, 6:00 am — 12:00 pm",1445752800000.0,1.864,Sunny.,51.8,30.3,91,2015,10,Sunday,25,06:00,12:00
"Sunday, October 25, 2015, 12:00 pm — 6:00 pm",1445774400000.0,3.728,Sunny.,53.6,30.25,69,2015,10,Sunday,25,12:00,18:00
"Sunday, October 25, 2015, 6:00 pm — 12:00 am",1445796000000.0,4.35,Clear.,46.4,30.18,90,2015,10,Sunday,25,18:00,00:00
"Monday, October 26, 2015, 12:00 am — 6:00 am",1445817600000.0,6.836,Passing clouds.,46.4,30.05,94,2015,10,Monday,26,00:00,06:00
"Monday, October 26, 2015, 6:00 am — 12:00 pm",1445839200000.0,11.807,Partly sunny.,57.2,29.97,82,2015,10,Monday,26,06:00,12:00
"Monday, October 26, 2015, 12:00 pm — 6:00 pm",1445860800000.0,11.807,Passing clouds.,62.6,29.89,73,2015,10,Monday,26,12:00,18:00
"Monday, October 26, 2015, 6:00 pm — 12:00 am",1445882400000.0,6.214,Overcast.,55.4,29.88,87,2015,10,Monday,26,18:00,00:00
"Tuesday, October 27, 2015, 12:00 am — 6:00 am",1445904000000.0,6.214,Low clouds.,55.4,29.84,92,2015,10,Tuesday,27,00:00,06:00
"Tuesday, October 27, 2015, 6:00 am — 12:00 pm",1445925600000.0,8.7,Broken clouds.,60.8,29.82,88,2015,10,Tuesday,27,06:00,12:00
"Tuesday, October 27, 2015, 12:00 pm — 6:00 pm",1445947200000.0,8.7,Scattered clouds.,66.2,29.76,70,2015,10,Tuesday,27,12:00,18:00
"Tuesday, October 27, 2015, 6:00 pm — 12:00 am",1445968800000.0,5.593,Passing clouds.,59.0,29.75,83,2015,10,Tuesday,27,18:00,00:00
"Wednesday, October 28, 2015, 12:00 am — 6:00 am",1445990400000.0,4.35,Passing clouds.,57.2,29.72,96,2015,10,Wednesday,28,00:00,06:00
"Wednesday, October 28, 2015, 6:00 am — 12:00 pm",1446012000000.0,5.593,Broken clouds.,57.2,29.71,93,2015,10,Wednesday,28,06:00,12:00
"Wednesday, October 28, 2015, 12:00 pm — 6:00 pm",1446033600000.0,6.214,Scattered clouds.,60.8,29.73,74,2015,10,Wednesday,28,12:00,18:00
"Wednesday, October 28, 2015, 6:00 pm — 12:00 am",1446055200000.0,6.214,Passing clouds.,53.6,29.8,91,2015,10,Wednesday,28,18:00,00:00
"Thursday, October 29, 2015, 12:00 am — 6:00 am",1446076800000.0,6.836,Passing clouds.,53.6,29.81,96,2015,10,Thursday,29,00:00,06:00
"Thursday, October 29, 2015, 6:00 am — 12:00 pm",1446098400000.0,9.943,More clouds than sun.,59.0,29.86,87,2015,10,Thursday,29,06:00,12:00
"Thursday, October 29, 2015, 12:00 pm — 6:00 pm",1446120000000.0,10.564,Light rain. Broken clouds.,59.0,29.9,88,2015,10,Thursday,29,12:00,18:00
"Thursday, October 29, 2015, 6:00 pm — 12:00 am",1446141600000.0,8.078,Passing clouds.,57.2,29.97,97,2015,10,Thursday,29,18:00,00:00
"Friday, October 30, 2015, 12:00 am — 6:00 am",1446163200000.0,8.7,Passing clouds.,57.2,29.97,96,2015,10,Friday,30,00:00,06:00
"Friday, October 30, 2015, 6:00 am — 12:00 pm",1446184800000.0,12.428,Light rain. Partly sunny.,59.0,30.03,92,2015,10,Friday,30,06:00,12:00
"Friday, October 30, 2015, 12:00 pm — 6:00 pm",1446206400000.0,7.457000000000002,Broken clouds.,60.8,30.09,81,2015,10,Friday,30,12:00,18:00
"Friday, October 30, 2015, 6:00 pm — 12:00 am",1446228000000.0,5.593,Clear.,57.2,30.12,84,2015,10,Friday,30,18:00,00:00
"Saturday, October 31, 2015, 12:00 am — 6:00 am",1446249600000.0,4.971,Clear.,53.6,30.11,96,2015,10,Saturday,31,00:00,06:00
"Saturday, October 31, 2015, 6:00 am — 12:00 pm",1446271200000.0,4.971,Fog.,57.2,30.15,88,2015,10,Saturday,31,06:00,12:00
"Saturday, October 31, 2015, 12:00 pm — 6:00 pm",1446292800000.0,3.107,Sunny.,64.4,30.19,72,2015,10,Saturday,31,12:00,18:00
"Saturday, October 31, 2015, 6:00 pm — 12:00 am",1446314400000.0,1.243,Clear.,51.8,30.28,95,2015,10,Saturday,31,18:00,00:00
"Saturday, October 1, 2016, 12:00 am — 6:00 am",1475280000000.0,0.621,Passing clouds.,48.2,29.76,99,2016,10,Saturday,1,00:00,06:00
"Saturday, October 1, 2016, 6:00 am — 12:00 pm",1475301600000.0,3.107,Passing clouds.,53.6,29.7,97,2016,10,Saturday,1,06:00,12:00
"Saturday, October 1, 2016, 12:00 pm — 6:00 pm",1475323200000.0,8.7,Scattered clouds.,60.8,29.66,72,2016,10,Saturday,1,12:00,18:00
"Saturday, October 1, 2016, 6:00 pm — 12:00 am",1475344800000.0,3.728,Passing clouds.,51.8,29.72,92,2016,10,Saturday,1,18:00,00:00
"Sunday, October 2, 2016, 12:00 am — 6:00 am",1475366400000.0,8.078,Passing clouds.,50.0,29.84,93,2016,10,Sunday,2,00:00,06:00
"Sunday, October 2, 2016, 6:00 am — 12:00 pm",1475388000000.0,9.321,Partly sunny.,55.4,29.99,83,2016,10,Sunday,2,06:00,12:00
"Sunday, October 2, 2016, 12:00 pm — 6:00 pm",1475409600000.0,8.078,Sunny.,60.8,30.07,55,2016,10,Sunday,2,12:00,18:00
"Sunday, October 2, 2016, 6:00 pm — 12:00 am",1475431200000.0,2.486,Clear.,53.6,30.18,87,2016,10,Sunday,2,18:00,00:00
"Monday, October 3, 2016, 12:00 am — 6:00 am",1475452800000.0,1.243,Clear.,42.8,30.29,95,2016,10,Monday,3,00:00,06:00
"Monday, October 3, 2016, 6:00 am — 12:00 pm",1475474400000.0,3.107,Sunny.,60.8,30.38,80,2016,10,Monday,3,06:00,12:00
"Monday, October 3, 2016, 12:00 pm — 6:00 pm",1475496000000.0,5.593,Sunny.,66.2,30.39,38,2016,10,Monday,3,12:00,18:00
"Monday, October 3, 2016, 6:00 pm — 12:00 am",1475517600000.0,2.486,Passing clouds.,57.2,30.41,77,2016,10,Monday,3,18:00,00:00
"Tuesday, October 4, 2016, 12:00 am — 6:00 am",1475539200000.0,3.107,Clear.,46.4,30.4,94,2016,10,Tuesday,4,00:00,06:00
"Tuesday, October 4, 2016, 6:00 am — 12:00 pm",1475560800000.0,9.321,Scattered clouds.,62.6,30.41,86,2016,10,Tuesday,4,06:00,12:00
"Tuesday, October 4, 2016, 12:00 pm — 6:00 pm",1475582400000.0,17.4,Passing clouds.,64.4,30.4,56,2016,10,Tuesday,4,12:00,18:00
"Tuesday, October 4, 2016, 6:00 pm — 12:00 am",1475604000000.0,14.293,Passing clouds.,59.0,30.42,73,2016,10,Tuesday,4,18:00,00:00
"Wednesday, October 5, 2016, 12:00 am — 6:00 am",1475625600000.0,11.185,Clear.,57.2,30.41,73,2016,10,Wednesday,5,00:00,06:00
"Wednesday, October 5, 2016, 6:00 am — 12:00 pm",1475647200000.0,13.671,Passing clouds.,62.6,30.41,65,2016,10,Wednesday,5,06:00,12:00
"Wednesday, October 5, 2016, 12:00 pm — 6:00 pm",1475668800000.0,18.642,Passing clouds.,62.6,30.38,45,2016,10,Wednesday,5,12:00,18:00
"Wednesday, October 5, 2016, 6:00 pm — 12:00 am",1475690400000.0,12.428,Passing clouds.,55.4,30.37,65,2016,10,Wednesday,5,18:00,00:00
"Thursday, October 6, 2016, 12:00 am — 6:00 am",1475712000000.0,6.836,Passing clouds.,50.0,30.35,79,2016,10,Thursday,6,00:00,06:00
"Thursday, October 6, 2016, 6:00 am — 12:00 pm",1475733600000.0,11.807,Partly sunny.,57.2,30.32,58,2016,10,Thursday,6,06:00,12:00
"Thursday, October 6, 2016, 12:00 pm — 6:00 pm",1475755200000.0,13.05,Partly sunny.,59.0,30.22,45,2016,10,Thursday,6,12:00,18:00
"Thursday, October 6, 2016, 6:00 pm — 12:00 am",1475776800000.0,8.7,Passing clouds.,55.4,30.2,66,2016,10,Thursday,6,18:00,00:00
"Friday, October 7, 2016, 12:00 am — 6:00 am",1475798400000.0,5.593,Passing clouds.,53.6,30.17,77,2016,10,Friday,7,00:00,06:00
"Friday, October 7, 2016, 6:00 am — 12:00 pm",1475820000000.0,6.836,Light rain. More clouds than sun.,57.2,30.18,82,2016,10,Friday,7,06:00,12:00
"Friday, October 7, 2016, 12:00 pm — 6:00 pm",1475841600000.0,9.943,Partly sunny.,59.0,30.18,71,2016,10,Friday,7,12:00,18:00
"Friday, October 7, 2016, 6:00 pm — 12:00 am",1475863200000.0,5.593,Partly cloudy.,55.4,30.21,84,2016,10,Friday,7,18:00,00:00
"Saturday, October 8, 2016, 12:00 am — 6:00 am",1475884800000.0,5.593,Passing clouds.,53.6,30.24,90,2016,10,Saturday,8,00:00,06:00
"Saturday, October 8, 2016, 6:00 am — 12:00 pm",1475906400000.0,5.593,Mostly cloudy.,57.2,30.28,87,2016,10,Saturday,8,06:00,12:00
"Saturday, October 8, 2016, 12:00 pm — 6:00 pm",1475928000000.0,9.321,Broken clouds.,60.8,30.3,69,2016,10,Saturday,8,12:00,18:00
"Saturday, October 8, 2016, 6:00 pm — 12:00 am",1475949600000.0,7.457000000000002,Overcast.,57.2,30.34,75,2016,10,Saturday,8,18:00,00:00
"Sunday, October 9, 2016, 12:00 am — 6:00 am",1475971200000.0,6.836,Passing clouds.,53.6,30.34,78,2016,10,Sunday,9,00:00,06:00
"Sunday, October 9, 2016, 6:00 am — 12:00 pm",1475992800000.0,10.564,Sunny.,55.4,30.36,76,2016,10,Sunday,9,06:00,12:00
"Sunday, October 9, 2016, 12:00 pm — 6:00 pm",1476014400000.0,9.321,Broken clouds.,57.2,30.34,64,2016,10,Sunday,9,12:00,18:00
"Sunday, October 9, 2016, 6:00 pm — 12:00 am",1476036000000.0,5.593,Clear.,51.8,30.35,87,2016,10,Sunday,9,18:00,00:00
"Monday, October 10, 2016, 12:00 am — 6:00 am",1476057600000.0,4.971,Clear.,48.2,30.34,88,2016,10,Monday,10,00:00,06:00
"Monday, October 10, 2016, 6:00 am — 12:00 pm",1476079200000.0,6.836,Passing clouds.,55.4,30.33,78,2016,10,Monday,10,06:00,12:00
"Monday, October 10, 2016, 12:00 pm — 6:00 pm",1476100800000.0,9.943,Partly sunny.,55.4,30.26,56,2016,10,Monday,10,12:00,18:00
"Monday, October 10, 2016, 6:00 pm — 12:00 am",1476122400000.0,4.35,Clear.,48.2,30.24,89,2016,10,Monday,10,18:00,00:00
"Tuesday, October 11, 2016, 12:00 am — 6:00 am",1476144000000.0,6.836,Clear.,44.6,30.22,91,2016,10,Tuesday,11,00:00,06:00
"Tuesday, October 11, 2016, 6:00 am — 12:00 pm",1476165600000.0,4.35,Scattered clouds.,55.4,30.21,85,2016,10,Tuesday,11,06:00,12:00
"Tuesday, October 11, 2016, 12:00 pm — 6:00 pm",1476187200000.0,8.7,Scattered clouds.,59.0,30.17,52,2016,10,Tuesday,11,12:00,18:00
"Tuesday, October 11, 2016, 6:00 pm — 12:00 am",1476208800000.0,3.107,Passing clouds.,55.4,30.17,81,2016,10,Tuesday,11,18:00,00:00
"Wednesday, October 12, 2016, 12:00 am — 6:00 am",1476230400000.0,4.35,Passing clouds.,50.0,30.15,91,2016,10,Wednesday,12,00:00,06:00
"Wednesday, October 12, 2016, 6:00 am — 12:00 pm",1476252000000.0,10.564,Broken clouds.,59.0,30.15,79,2016,10,Wednesday,12,06:00,12:00
"Wednesday, October 12, 2016, 12:00 pm — 6:00 pm",1476273600000.0,11.807,Partly sunny.,59.0,30.09,62,2016,10,Wednesday,12,12:00,18:00
"Wednesday, October 12, 2016, 6:00 pm — 12:00 am",1476295200000.0,9.321,Passing clouds.,55.4,30.07,77,2016,10,Wednesday,12,18:00,00:00
"Thursday, October 13, 2016, 12:00 am — 6:00 am",1476316800000.0,8.078,Passing clouds.,50.0,30.02,90,2016,10,Thursday,13,00:00,06:00
"Thursday, October 13, 2016, 6:00 am — 12:00 pm",1476338400000.0,9.321,Partly sunny.,51.8,29.95,85,2016,10,Thursday,13,06:00,12:00
"Thursday, October 13, 2016, 12:00 pm — 6:00 pm",1476360000000.0,14.293,Partly sunny.,53.6,29.85,65,2016,10,Thursday,13,12:00,18:00
"Thursday, October 13, 2016, 6:00 pm — 12:00 am",1476381600000.0,8.078,Passing clouds.,51.8,29.81,77,2016,10,Thursday,13,18:00,00:00
"Friday, October 14, 2016, 12:00 am — 6:00 am",1476403200000.0,4.971,Passing clouds.,50.0,29.75,83,2016,10,Friday,14,00:00,06:00
"Friday, October 14, 2016, 6:00 am — 12:00 pm",1476424800000.0,6.836,Partly sunny.,55.4,29.72,81,2016,10,Friday,14,06:00,12:00
"Friday, October 14, 2016, 12:00 pm — 6:00 pm",1476446400000.0,9.943,More clouds than sun.,57.2,29.68,63,2016,10,Friday,14,12:00,18:00
"Friday, October 14, 2016, 6:00 pm — 12:00 am",1476468000000.0,7.457000000000002,Mostly cloudy.,53.6,29.67,77,2016,10,Friday,14,18:00,00:00
"Saturday, October 15, 2016, 12:00 am — 6:00 am",1476489600000.0,3.107,Passing clouds.,51.8,29.65,87,2016,10,Saturday,15,00:00,06:00
"Saturday, October 15, 2016, 6:00 am — 12:00 pm",1476511200000.0,4.971,Broken clouds.,57.2,29.69,87,2016,10,Saturday,15,06:00,12:00
"Saturday, October 15, 2016, 12:00 pm — 6:00 pm",1476532800000.0,8.7,Scattered clouds.,62.6,29.73,70,2016,10,Saturday,15,12:00,18:00
"Saturday, October 15, 2016, 6:00 pm — 12:00 am",1476554400000.0,6.214,Partly cloudy.,55.4,29.8,93,2016,10,Saturday,15,18:00,00:00
"Sunday, October 16, 2016, 12:00 am — 6:00 am",1476576000000.0,6.214,Clear.,48.2,29.86,96,2016,10,Sunday,16,00:00,06:00
"Sunday, October 16, 2016, 6:00 am — 12:00 pm",1476597600000.0,10.564,Light rain. Broken clouds.,60.8,29.82,95,2016,10,Sunday,16,06:00,12:00
"Sunday, October 16, 2016, 12:00 pm — 6:00 pm",1476619200000.0,11.807,Passing clouds.,64.4,29.88,69,2016,10,Sunday,16,12:00,18:00
"Sunday, October 16, 2016, 6:00 pm — 12:00 am",1476640800000.0,4.971,Passing clouds.,57.2,29.94,89,2016,10,Sunday,16,18:00,00:00
"Monday, October 17, 2016, 12:00 am — 6:00 am",1476662400000.0,4.35,Passing clouds.,53.6,29.98,97,2016,10,Monday,17,00:00,06:00
"Monday, October 17, 2016, 6:00 am — 12:00 pm",1476684000000.0,6.836,Broken clouds.,60.8,30.03,86,2016,10,Monday,17,06:00,12:00
"Monday, October 17, 2016, 12:00 pm — 6:00 pm",1476705600000.0,13.05,Passing clouds.,62.6,30.07,61,2016,10,Monday,17,12:00,18:00
"Monday, October 17, 2016, 6:00 pm — 12:00 am",1476727200000.0,6.214,Clear.,51.8,30.11,91,2016,10,Monday,17,18:00,00:00
"Tuesday, October 18, 2016, 12:00 am — 6:00 am",1476748800000.0,6.214,Passing clouds.,48.2,30.1,94,2016,10,Tuesday,18,00:00,06:00
"Tuesday, October 18, 2016, 6:00 am — 12:00 pm",1476770400000.0,13.05,Broken clouds.,55.4,30.07,82,2016,10,Tuesday,18,06:00,12:00
"Tuesday, October 18, 2016, 12:00 pm — 6:00 pm",1476792000000.0,14.914,Scattered clouds.,57.2,30.09,49,2016,10,Tuesday,18,12:00,18:00
"Tuesday, October 18, 2016, 6:00 pm — 12:00 am",1476813600000.0,13.05,Passing clouds.,50.0,30.12,66,2016,10,Tuesday,18,18:00,00:00
"Wednesday, October 19, 2016, 12:00 am — 6:00 am",1476835200000.0,11.185,Overcast.,50.0,30.12,78,2016,10,Wednesday,19,00:00,06:00
"Wednesday, October 19, 2016, 6:00 am — 12:00 pm",1476856800000.0,12.428,Broken clouds.,53.6,30.15,76,2016,10,Wednesday,19,06:00,12:00
"Wednesday, October 19, 2016, 12:00 pm — 6:00 pm",1476878400000.0,9.321,Partly sunny.,55.4,30.13,63,2016,10,Wednesday,19,12:00,18:00
"Wednesday, October 19, 2016, 6:00 pm — 12:00 am",1476900000000.0,6.836,Passing clouds.,53.6,30.15,78,2016,10,Wednesday,19,18:00,00:00
